untuk	SC
meningkatkan	VB
kekuatan	NN
,	Z
kata	VB
Xalmay	NNP
Khalilzad	NNP
dalam	IN
wawancara	NN
dengan	IN
BBC	NNP
News	NNP
,	Z
merujuk	VB
kepada	IN
rencana	NN
perluasan	NN
tentara	NN
AS	NNP
di	IN
negara	NN
tersebut	PR
.	Z

Pemerintah	NNP
Kolombia	NNP
membantah	VB
tuduhan	NN
yang	SC
telah	MD
disampaikan	VB
oleh	IN
lembaga	NN
intelijen	NN
asing	JJ
terhadap	IN
Jenderal	NNP
Mario	NNP
Montoya	NNP
melalui	VB
bocoran	NN
kepada	IN
pers	NN
tanpa	IN
bukti	NN
lebih dahulu	JJ
yang	SC
telah	MD
diajukan	VB
kepada	IN
pemerintah	NN
atau	CC
sistem	NN
peradilan	NN
di	IN
Kolombia	NNP
,	Z
demikian	PR
antara	IN
lain	JJ
isi	NN
pernyataan	NN
yang	SC
disiarkan	VB
dari	IN
istana	NN
presiden	NN
negeri	NN
itu	PR
.	Z

Keraguan	NN
mengiringi	VB
pemilihan	NN
presiden	NN
Timor	NNP
Timur	NNP
setelah	SC
tim	NN
yang	SC
ditunjuk	VB
oleh	IN
PBB	NNP
,	Z
Sabtu	NNP
,	Z
mengatakan	VB
bahwa	SC
mereka	PRP
tidak dapat	RB
memverifikasi	VB
integritas	NN
dari	IN
proses	NN
pemilihan umum	NN
negara	NN
itu	PR
,	Z
dua	CD
hari	NN
menjelang	IN
pemungutan suara	NN
.	Z

inggris	NNP
sesungguhnya	RB
tidak	NEG
berjanji	VB
untuk	SC
meningkatkan	VB
pasukan	NN
-nya	PRP
,	Z
tetapi	CC
ada	VB
berbagai	CD
laporan	NN
mengenai	IN
penarikan	NN
prajurit	NN
-nya	PRP
,	Z
kata	VB
Khalizad	NNP
.	Z

Menurut	IN
dia	PRP
,	Z
keputusan	NN
untuk	SC
membayarkan	VB
dividen	NN
luar biasa	JJ
0,475	CD
dollar	FW
AS	NNP
per	IN
lembar	NND
saham	NN
ditetapkan	VB
setelah	SC
mempertimbangkan	VB
kinerja	NN
keuangan	NN
Perseroan	NN
tahun	NN
2006	CD
dan	CC
kondisi	NN
keuangan	NN
saat	NN
ini	PR
yang	SC
sangat	RB
baik	JJ
.	Z

Ia	PRP
mengatakan	VB
,	Z
pemegang saham	NN
Indonesia	NNP
akan	MD
menerima	VB
dividen	NN
dalam	IN
rupiah	NN
yang	SC
nilai	NN
-nya	PRP
setara	NN
dengan	IN
dividen	NN
yang	SC
dibayarkan	VB
dalam	IN
dollar	FW
AS	NNP
berdasarkan	VB
kurs	NN
tengah	NN
yang	SC
ditetapkan	VB
oleh	IN
Bank	NNP
Indonesia	NNP
pada	IN
tanggal	NN
27	CD
April	NNP
2007	CD
.	Z

Pemegang	NN
saham	NN
asing	JJ
akan	MD
menerima	VB
dividen	NN
dalam	IN
dolar	NN
AS	NNP
,	Z
ujar	VB
-nya	PRP
.	Z

Sementara	SC
itu	PR
,	Z
ujar	VB
dia	PRP
,	Z
dividen	NN
interim	NN
untuk	IN
tahun	NN
2006	CD
sebesar	JJ
0,025	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
telah	MD
dibayarkan	VB
sebelum	SC
-nya	PRP
pada	IN
tanggal	NN
lima	CD
Desember	NNP
2006	CD
,	Z
sehingga	SC
secara	IN
keseluruhan	NN
dividen	NN
tahun	NN
2006	CD
sebesar	JJ
0,525	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
.	Z

Jumlah	NN
yang	SC
sama	JJ
sebesar	JJ
0,11	CD
dolar	NN
AS	NNP
per	IN
lembar	NND
saham	NN
telah	MD
dibayarkan	VB
untuk	IN
tahun	NN
2005	CD
,	Z
kata	VB
dia	PRP
.	Z

Dalam	IN
RUPS	NN
tersebut	PR
pemegang saham	NN
juga	RB
mengangkat	VB
Rozik	NNP
B	NNP
Soetjipto	NNP
sebagai	IN
Komisaris	NN
Independen	JJ
untuk	IN
periode	NN
sampai	IN
penutupan	NN
RUPS	NN
tahunan	NN
2008	CD
.	Z

Kemudian	CC
perusahaan	NN
penerbangan	NN
Japan	NNP
Airlines	NNP
JAL	SYM
,	Z
All	NNP
Nippon	NNP
Airways	NNP
ANA	NNP
,	Z
perusahaan-perusahaan	NN
elektronik	NN
/	Z
komputer	NN
,	Z
seperti	IN
Toshiba	NNP
Corp	NNP
,	Z
Hitachi	NNP
,	Z
NEC	NNP
dan	CC
Sony	NNP
Corp	NNP
,	Z
Sojitz	NNP
Corp	NNP
,	Z
dan	CC
Itochu	NNP
Corp	NNP
.	Z

Rozik	NNP
B	NNP
Soetjipto	NNP
menggantikan	VB
Soetaryo	NNP
Sigit	NNP
,	Z
yang	SC
efektif	JJ
pensiun	VB
dari	IN
perseroan	NN
pada	IN
penutupan	NN
rapat	NN
tersebut	PR
,	Z
ujar	VB
-nya	PRP
.	Z

Di	IN
sektor	NN
energi	NN
,	Z
Tokyo	NNP
Electric	NNP
Power	NNP
Company	NNP
Inc	NNP
,	Z
LNG	NNP
Japan	NNP
Corp	NNP
,	Z
juga	RB
perusahaan	NN
Nissin	NNP
,	Z
Fujitsu	NNP
Ltd	NNP
,	Z
dan	CC
Nippon	NNP
Steel	NNP
Corp	NNP
.	Z

Selain	IN
itu	PR
,	Z
ucap	VB
-nya	PRP
pemegang saham	NN
juga	RB
mengangkat	VB
kembali	RB
Eddie	NNP
A	NNP
Arsyad	NNP
,	Z
Ciho	NNP
D	NNP
Bangun	NNP
dan	CC
Dirk	NNP
Theuninck	NNP
sebagai	IN
Direktur-Direktur	NN
Perseroan	NN
yang	SC
akan	MD
bekerja	VB
sampai	IN
penutupan	NN
RUPS	NN
tahunan	NN
2009	CD
.	Z

Tercatat	VB
nama-nama	NN
perusahaan	NN
Toyota	NNP
Motor	NNP
Corp	NNP
,	Z
Suzuki	NNP
,	Z
Mitsubishi	NNP
,	Z
Mizuho	NNP
Bank	NNP
,	Z
JBIC	NNP
,	Z
Bank	NNP
of	NNP
Tokyo	NNP
-	NNP
Mitsubishi	NNP
,	Z
JETRO	NNP
,	Z
Daiwa	NNP
Securitas	NNP
,	Z
Kawasaki	NNP
Heavy	NNP
Industry	NNP
,	Z
Canon	NNP
Inc.	NNP
dan	CC
Marubeni	NNP
Corp	NNP
,	Z
dan	CC
Sumitomo	NNP
Life	NNP
Insurance	NNP
Co	NNP
.	Z

Ia	PRP
menambahkan	VB
,	Z
kantor	NN
Akuntan	NNP
Publik	NNP
Haryanto	NNP
Sahari	NNP
dan	CC
Rekan	NN
-	Z
PricewaterhouseCoopers	NNP
telah	MD
ditunjuk	VB
kembali	RB
sebagai	IN
akuntan publik	NN
untuk	SC
mengaudit	VB
buku-buku	NN
perseroan	NN
sampai	SC
tahun	NN
berakhir	VB
tanggal	NN
31	CD
Desember	NNP
2007	CD
.	Z

Dibandingkan	VB
dengan	IN
di	IN
Amerika	NNP
Serikat	NNP
yang	SC
mencapai	VB
31.5	CD
kasus	NN
bunuh	VB
diri	NN
dalam	IN
tahun	NN
yang	SC
sama	JJ
-	Z
jumlah	NN
itu	PR
jauh	JJ
lebih	RB
rendah	JJ
,	Z
bahkan	RB
bagi	IN
negara	NN
yang	SC
berpenduduk	VB
sedikit	CD
,	Z
kata	VB
-nya	PRP
menambahkan	VB
.	Z

Dia	PRP
juga	RB
mengatakan	VB
,	Z
pihak	NN
-nya	PRP
akan	MD
melakukan	VB
kerja sama	NN
erat	JJ
dengan	IN
berbagai	CD
negara	NN
di	IN
seluruh	CD
dunia	NN
,	Z
termasuk	VB
di	IN
kawasan	NN
ini	PR
,	Z
'	Z
namun	CC
sangat	RB
wajar	JJ
jika	SC
beberapa	CD
dari	IN
operasi-operasi	NN
kami	PRP
tidak	NEG
layak	JJ
bagi	IN
pembicaraan	NN
umum	JJ
'	Z
,	Z
kata	VB
-nya	PRP
.	Z

Banyak	CD
terdapat	VB
kematian	NN
di	IN
kalangan	NN
remaja	NN
di	IN
China	NNP
,	Z
berdasarkan	VB
survei	NN
lebih	RB
dari	IN
140.000	CD
orang	NN
pelajar	NN
sekolah menengah atas	NN
,	Z
sekitar	IN
20	CD
persen	CD
-nya	PRP
mengatakan	VB
bahwa	SC
mereka	PRP
memikirkan	VB
untuk	SC
melakukan	VB
bunuh	VB
diri	NN
dan	CC
6,5	CD
persen	CD
mengatakan	VB
mereka	PRP
membuat	VB
rencana	NN
konkret	JJ
untuk	SC
membunuh diri	VB
mereka	PRP
.	Z

Surat kabar	NNP
the	NNP
Washington	NNP
Post	NNP
mengutip	VB
pejabat-pejabat	NN
AS	NNP
yang	SC
tak	NEG
disebut	VB
nama	NN
-nya	PRP
mengatakan	VB
,	Z
pesawat	NN
AC	NNP
-	NNP
130	NNP
bersenjata	VB
itu	PR
melakukan	VB
operasi	NN
dalam	IN
kerja sama	NN
erat	JJ
dengan	IN
pasukan	NN
Ethiopia	NNP
.	Z

Namun	CC
perhimpunan	NN
tidak	NEG
memberikan	VB
jumlah	NN
kematian	NN
di	IN
kalangan	NN
pemuda	NN
China	NNP
.	Z

Pejabat	NN
AS	NNP
itu	PR
mengatakan	VB
,	Z
pihak	NN
-nya	PRP
'	Z
menyangsikan	VB
'	Z
bahwa	SC
serangan	NN
udara	NN
pertama	OD
itu	PR
dilakukan	VB
untuk	IN
sasaran	NN
yang	SC
besar	JJ
.	Z

Pada	IN
tahun	NN
2003	CD
,	Z
adalah	VB
tahun	NN
terakhir	OD
dari	IN
data	NN
yang	SC
bisa	MD
didapat	VB
,	Z
lebih	RB
seperempat	CD
juta	CD
orang	NN
melakukan	VB
bunuh	VB
diri	NN
di	IN
China	NNP
,	Z
dan	CC
dua	CD
juta	CD
lain	JJ
-nya	PRP
berusaha	VB
bunuh	VB
diri	NN
,	Z
kata	VB
laporan	NN
itu	PR
.	Z

Sementara	SC
tidak	NEG
mengkonfirmasikan	VB
serangan	NN
kedua	OD
,	Z
Whitman	NNP
mengatakan	VB
,	Z
'	Z
kami	PRP
melakukan	VB
hal	NN
itu	PR
setelah	SC
Al-Qaeda	NNP
melancarkan	VB
perang	NN
teror	NN
terhadap	IN
kami	PRP
.	Z
'	Z

Sejak	IN
tahun	NN
2002	CD
,	Z
tiap	CD
satu	CD
dan	CC
tiga	CD
remaja	NN
mempertimbangkan	VB
diri	NN
-nya	PRP
akan	MD
melakukan	VB
langkah-langkah	NN
untuk	IN
bunuh	VB
diri	NN
,	Z
kata	VB
laporan	NN
Lembaga	NNP
Riset	NNP
Kesehatan	NNP
Anak	NNP
dan	NNP
Remaja	NNP
pada	IN
Universitas	NNP
Peking	NNP
.	Z

Saya	PRP
harap	VB
tidak	NEG
akan	MD
terjadi	VB
aksi	NN
kekerasan	NN
dan	CC
intimidasi	NN
,	Z
serta	CC
saya	PRP
berharap	VB
mereka	PRP
semua	CD
akan	MD
menerima	VB
hasil	NN
pemilihan umum	NN
,	Z
kata	VB
Ban	NNP
dalam	IN
sebuah	NND
pesan	NN
yang	SC
disebarluaskan	VB
melalui	VB
radio	NN
setempat	NN
.	Z

Sebaliknya	CC
,	Z
Presiden	NNP
AS	NNP
,	Z
George	NNP
W.	NNP
Bush	NNP
Selasa	NNP
menghimbau	VB
Kongres	NN
untuk	SC
mendukung	VB
rencana	NN
-nya	PRP
untuk	SC
mengirimkan	VB
tambahan	NN
21.500	CD
tentara	NN
ke	IN
Irak	NNP
dalam	IN
upaya	NN
melakukan	VB
perbaikan-perbaikan	NN
di	IN
Baghdad	NNP
.	Z

Aksi	NN
kekerasan	NN
meningkat	VB
di	IN
seluruh	CD
penjuru	NN
Timor	NNP
Timur	NNP
,	Z
salah satu	CD
negara	NN
baru	JJ
dan	CC
miskin	JJ
,	Z
sejak	IN
mereka	PRP
memilih	VB
untuk	SC
bebas	JJ
melalui	VB
sebuah	NND
referendum	NN
pada	IN
1999	CD
.	Z

Kabinet	NN
Perdana	NNP
Menteri	NNP
Italia	NNP
,	Z
Romano	NNP
Prodi	NNP
,	Z
akan	MD
membahas	VB
pendanaan	NN
kembali	VB
misi	NN
negara	NN
-nya	PRP
yang	SC
kontroversi	NN
di	IN
Afghanistan	NNP
Kamis	NNP
,	Z
kata	VB
sumber	NN
seorang	NND
politikus	NN
,	Z
di	IN
tengah	NN
badai	NN
politik	NN
yang	SC
kian	RB
merebak	VB
atas	IN
masalah	NN
tersebut	PR
.	Z

Menurut	IN
laporan	NN
CIA	NNP
,	Z
Montoya	NNP
dan	CC
satu	CD
kelompok	NN
paramiliter	JJ
sebagai	IN
bersama	IN
melancarkan	VB
operasi	NN
militer	NN
pada	IN
2002	CD
guna	SC
menghancurkan	VB
gerilyawan	NN
Marxis	NNP
dari	IN
daerah	NN
miskin	JJ
di	IN
sekitar	IN
Medellin	NNP
,	Z
kota industri	NN
di	IN
Kolombia	NNP
,	Z
kata	VB
Los	NNP
Angeles	NNP
Times	NNP
.	Z

Tetapi	CC
perdana menteri	NN
berada	VB
dalam	IN
tekanan	NN
untuk	SC
menetapkan	VB
tanggal	NN
penarikan	NN
,	Z
sebelum	SC
dia	PRP
mengundurkan	VB
diri	NN
pada	IN
akhir	NN
tahun	NN
ini	PR
.	Z

Los	NNP
Angeles	NNP
Times	NNP
,	Z
Ahad	NNP
,	Z
melaporkan	VB
bahwa	SC
Badan	NNP
Intelijen	NNP
Pusat	NNP
AS	NNP
memiliki	VB
informasi	NN
yang	SC
memperlihatkan	VB
Montoya	NNP
bersekongkol	VB
dengan	IN
paramiliter	JJ
yang	SC
dipandang	VB
oleh	IN
Washington	NNP
sebagai	IN
kelompok	NN
teroris	NN
.	Z

Saya	PRP
harap	VB
pemilihan	NN
akan	MD
bebas	JJ
,	Z
adil	JJ
dan	CC
transparan	JJ
serta	CC
kredibel	X
.	Z

Para	DT
pejabat	NN
pemerintah	NN
mengatakan	VB
,	Z
operasi-operasi	NN
tentara	NN
inggris	NNP
ditujukan	VB
untuk	SC
mempersiapkan	VB
penyerahan	NN
keamanan	NN
di	IN
provinsi	NN
selatan	NN
,	Z
Basra	NNP
kepada	IN
pemerintah	NN
Irak	NNP
yang	SC
dijadwalkan	VB
Februari	NNP
depan	NN
.	Z

Dalam	IN
dokumen	NN
CIA	NNP
itu	PR
,	Z
seorang	NND
informan	NN
melaporkan	VB
bahwa	SC
Angkatan	NNP
Darat	NNP
,	Z
polisi	NN
dan	CC
paramiliter	JJ
telah	MD
menandatangani	VB
dokumen	NN
yang	SC
menyebutkan	VB
rencana	NN
mereka	PRP
bagi	IN
operasi	NN
tersebut	PR
,	Z
kata	VB
Los	NNP
Angeles	NNP
Times	NNP
.	Z

Pria	NN
itu	PR
menyerahkan	VB
informasi	NN
rahasia	NN
,	Z
termasuk	VB
sebuah	NND
buletin	NN
mengenai	IN
kegiatan	NN
nuklir	NN
,	Z
kepada	IN
orang-orang	NN
munafik	JJ
(	Z
Mujahidin	NNP
Rakyat	NNP
)	Z
,	Z
kata	VB
radio	NN
itu	PR
tanpa	SC
menyebutkan	VB
sumber	NN
.	Z

Parlemen	NN
telah	MD
menyetujui	VB
pendanaan	NN
bagi	IN
misi	NN
ke	IN
luar negeri	NN
setiap	CD
enam	CD
bulan	NN
,	Z
dan	CC
Prodi	NNP
akan	MD
mempercayakan	VB
kepada	IN
oposisi	NN
yang	SC
dipimpin	VB
oleh	IN
mantan	JJ
Perdana	NNP
Menteri	NNP
Silvio	NNP
Berlusconi	NNP
untuk	SC
melakukan	VB
pemilihan	NN
tanpa	IN
dukungan	NN
Partai	NNP
Hijau	NNP
.	Z

Sedikitnya	RB
14	CD
orang	NN
tewas	VB
selama	IN
operasi	NN
tersebut	PR
,	Z
dan	CC
penentang	NN
Uribe	NNP
menuduh	VB
bahwa	SC
puluhan	CD
orang	NN
hilang	VB
setelah	SC
-nya	PRP
,	Z
kata	VB
laporan	NN
tersebut	PR
.	Z

Muhajidin	NNP
Rakyat	NNP
,	Z
yang	SC
dicap	VB
sebagai	IN
kelompok	NN
teroris	NN
di	IN
Uni	NNP
Eropa	NNP
dan	CC
AS	NNP
,	Z
merupakan	VB
kelompok	NN
pertama	OD
yang	SC
mengungkapkan	VB
keberadaan	NN
program	NN
nuklir	NN
rahasia	NN
Iran	NNP
pada	IN
2002	CD
.	Z

Italia	NNP
menarik	VB
pasukan	NN
-nya	PRP
dari	IN
Irak	NNP
tahun	NN
lalu	CC
,	Z
namun	CC
Prodi	NNP
menjanjikan	VB
untuk	SC
mempertahankan	VB
1.900	CD
tentara	NN
-nya	PRP
di	IN
Afghanistan	NNP
,	Z
dengan	SC
alasan	NN
bahwa	SC
pasukan	NN
tersebut	PR
mengemban	VB
misi	NN
perdamaian	NN
.	Z

Murillo	NNP
menguasai	VB
perdagangan	NN
obat bius	NN
di	IN
Medellin	NNP
setelah	SC
Pablo	NNP
Escobar	NNP
tewas	VB
,	Z
kata	VB
laporan	NN
tersebut	PR
.	Z

Sedikitnya	RB
37	CD
orang	NN
terbunuh	VB
dan	CC
150	CD
ribu	CD
orang	NN
hilang	VB
di	IN
wilayah	NN
itu	PR
tahun	NN
lalu	CC
akibat	NN
ketegangan	NN
,	Z
yang	SC
berujung	VB
pada	IN
penempatan	NN
pasukan	NN
perdamaian	NN
internasional	JJ
dari	IN
Australia	NNP
.	Z

Misi	NN
Afghan	NNP
tidak	NEG
menjadi	VB
agenda	NN
resmi	JJ
pertemuan	NN
kabinet	NN
,	Z
namun	CC
akan	MD
dibahas	VB
kapan	WH
saja	RB
,	Z
kata	VB
sumber	NN
tersebut	PR
.	Z

Penanda tangan	NN
dokumen	NN
itu	PR
,	Z
kata	VB
informan	NN
tersebut	PR
,	Z
adalah	VB
Montoya	NNP
,	Z
komandan	NN
polisi	NN
lokal	JJ
dan	CC
pemimpin	NN
paramiliter	JJ
Fabio	NNP
Jaramillo	NNP
,	Z
wakil	NN
dari	IN
Diego	NNP
Fernando	NNP
Murillo	NNP
Bejarano	NNP
,	Z
pemimpin	NN
paramiliter	JJ
Medellin	NNP
.	Z

Iran	NNP
telah	MD
menangkap	VB
seorang	NND
pria	NN
yang	SC
dituduh	VB
membocorkan	VB
rahasia	NN
kegiatan	NN
nuklir	NN
negara	NN
itu	PR
yang	SC
dipersoalkan	VB
kepada	IN
sebuah	NND
kelompok	NN
oposisi	NN
Iran	NNP
,	Z
kata	VB
radio	NN
pemerintah	NN
,	Z
Selasa	NNP
.	Z

Dalam	IN
awal	NN
pekan	NN
ini	PR
,	Z
seorang	NND
menteri	NN
Partai	NNP
Hijau	NNP
dalam	IN
koalisi	NNP
Prodi	NNP
yang	SC
rawan	JJ
mengancam	VB
satu	CD
revolusi	NN
atas	IN
misi	NN
tersebut	PR
,	Z
menuntut	VB
ditetapkan	VB
-nya	PRP
waktu	NN
bagi	IN
penarikan	NN
tentara	NN
Italia	NNP
dari	IN
Afghan	NNP
.	Z

Bank	NNP
Central	NNP
Asia	NNP
BCA	NNP
menargetkan	VB
dapat	MD
menyalurkan	VB
kredit	NN
sebesar	JJ
Rp	SYM
10	CD
triliun	CD
pada	IN
tahun	NN
2007	CD
.	Z

Kita	PRP
anggarkan	VB
Rp	SYM
4	CD
triliun	CD
untuk	IN
korporasi	NN
,	Z
kata	VB
Wakil	NNP
Presiden	NNP
BCA	NNP
Jahja	NNP
Setiaatmadja	NNP
di	IN
Jakarta	NNP
,	Z
baru-baru ini	RB
.	Z

Penyaluran	NN
kredit	NN
Rp	SYM
10	CD
triliun	CD
tersebut	PR
menurut	IN
Jahja	NNP
akan	MD
dianggarkan	VB
dari	IN
penarikan	NN
Surat	NNP
Bank	NNP
Indonesia	NNP
SBI	NNP
.	Z

Kredit	NN
BCA	NNP
tahun	NN
2006	CD
tumbuh	VB
sebesar	JJ
13,5	CD
persen	CD
menjadi	VB
Rp	SYM
61,4	CD
triliun	CD
dengan	SC
Kredit	NN
Korporasi	NN
tumbuh	VB
19,0	CD
persen	CD
YoY	FW
menjadi	VB
Rp	SYM
23,9	CD
triliun	CD
.	Z

Sedangkan	CC
kredit	NN
Komersial	JJ
dan	CC
Usaha	NN
Kecil	JJ
dan	CC
Menengah	JJ
UKM	NN
tumbuh	VB
16,1	CD
persen	CD
menjadi	VB
Rp	SYM
29,2	CD
triliun	CD
dan	CC
Kredit	NN
Konsumer	NN
turun	VB
4,9	CD
persen	CD
menjadi	VB
Rp	SYM
8,5	CD
triliun	CD
terutama	JJ
disebabkan	VB
oleh	IN
penurunan	NN
Kredit	NN
Kendaraan	NN
Bermotor	VB
yang	SC
turun	VB
40,9	CD
persen	CD
menjadi	VB
Rp	SYM
2,5	CD
triliun	CD
.	Z

KPR	NN
tumbuh	VB
23,9	CD
persen	CD
menjadi	VB
Rp	SYM
4,4	CD
triliun	CD
dan	CC
Kartu	NN
Kredit	NN
tumbuh	VB
34,3	CD
%	SYM
menjadi	VB
Rp	SYM
1,6	CD
triliun	CD
.	Z

Pada	IN
31	CD
Desember	NNP
2006	CD
,	Z
porsi	NN
kredit	NN
Komersial	JJ
dan	CC
UKM	NN
mencapai	VB
47,4	CD
persen	CD
dari	IN
total	NN
kredit	NN
,	Z
sementara	SC
kredit	NN
Korporasi	NN
berkontribusi	VB
38,8	CD
persen	CD
dan	CC
kredit	NN
Konsumer	NN
13,8	CD
persen	CD
.	Z

Sementara	SC
itu	PR
,	Z
saat	NN
ini	PR
BCA	NNP
dan	CC
Mandiri	NNP
menjadi	VB
sindikasi	NN
untuk	SC
menyalurkan	VB
kredit	NN
bagi	IN
investasi	NN
jalan tol	NN
Jagorawi	NNP
-	Z
Cinere	NNP
.	Z

Dalam	IN
sindikasi	NN
yang	SC
akan	MD
mengucurkan	VB
dana	NN
Rp	SYM
1,461	CD
triliun	CD
tersebut	PR
,	Z
BCA	NNP
menyalurkan	VB
kredit	NN
sebesar	JJ
Rp	SYM
584	CD
miliar	CD
.	Z

Penanaman modal asing	NN
PMA	NN
di	IN
Malaysia	NNP
tahun	NN
2006	CD
mencapai	VB
lima	CD
kali	NND
lebih	RB
besar	JJ
dibandingkan	VB
Indonesia	NNP
,	Z
hal	NN
ini	PR
menunjukkan	VB
pembangunan ekonomi	NN
Malaysia	NNP
jauh	JJ
lebih	RB
menarik	VB
dibandingkan	VB
Indonesia	NNP
bagi	IN
investor	NN
asing	JJ
.	Z

Lebih	RB
dekat	JJ
lagi	RB
,	Z
tuduhan	NN
mengenai	IN
hubungan	NN
dengan	IN
paramiliter	JJ
yang	SC
memaksa	VB
pengunduran diri	NN
menteri	NN
luar negeri	NN
Uribe	NNP
,	Z
setelah	SC
saudara	NN
laki-laki	NN
-nya	PRP
dan	CC
beberapa	CD
senator	NN
lain	JJ
dalam	IN
koalisi	NN
yang	SC
memerintah	VB
pimpinan	NN
Uribe	NNP
ditangkap	VB
dengan	IN
dakwaan	NN
bersekongkol	VB
dengan	IN
paramiliter	JJ
.	Z

Sedikitnya	RB
32	CD
orang	NN
terluka	VB
dalam	IN
bentrokan	NN
yang	SC
terkait	VB
dengan	IN
pemilihan umum	NN
yang	SC
mengakibatkan	VB
polisi	NN
melepaskan	VB
tembakan	NN
peringatan	NN
,	Z
kata	VB
pihak	NN
PBB	NNP
.	Z

Pada	IN
Rabu	NNP
pagi	NN
,	Z
Blair	NNP
mengatakan	VB
,	Z
pihak	NN
-nya	PRP
akan	MD
'	Z
sangat	RB
tak	NEG
mempunyai	VB
rasa	NN
tanggung jawab	NN
'	Z
untuk	SC
menetapkan	VB
batas	NN
-	Z
waktu	NN
yang	SC
sewenang-wenang	RB
untuk	SC
menarik	VB
pasukan	NN
inggris	NNP
dari	IN
Irak	NNP
.	Z

Uribe	NNP
telah	MD
diselimuti	VB
oleh	IN
tuduhan	NN
bahwa	SC
ia	PRP
memiliki	VB
hubungan	NN
dengan	IN
kelompok	NN
paramiliter	JJ
sayap	NN
-	Z
kanan	NN
,	Z
yang	SC
berawal	VB
dari	IN
hari-hari	NN
-nya	PRP
sebagai	IN
gubernur	NN
provinsi	NNP
Antioquia	NNP
.	Z

Sekjen	NNP
PBB	NNP
Ban	NNP
Ki	NNP
-	NNP
moon	NNP
,	Z
Sabtu	NNP
,	Z
menyeru	VB
seluruh	CD
partai	NN
untuk	SC
menyelenggarakan	VB
pemilihan	NN
yang	SC
bebas	JJ
dan	CC
adil	JJ
.	Z

Kolombia	NNP
adalah	VB
sekutu	NN
terdekat	JJ
AS	NNP
di	IN
wilayah	NN
tersebut	PR
,	Z
dan	CC
Amerika	NNP
Serikat	NNP
telah	MD
mencurahkan	VB
dana	NN
4,8	CD
miliar	CD
dolar	NN
AS	NNP
bagi	IN
Rencana	NN
Kolombia	NNP
,	Z
guna	SC
memerangi	VB
pemberontak	NN
sayap	NN
-	Z
kiri	NN
dan	CC
penyelundup	NN
obat bius	NN
.	Z

Separuh	CD
dari	IN
delapan	CD
kandidat	NN
yang	SC
bertarung	VB
dalam	IN
pemilihan	NN
,	Z
Jumat	NNP
,	Z
mengatakan	VB
bahwa	SC
mereka	PRP
mencemaskan	VB
sejumlah	CD
percobaan	NN
yang	SC
dilakukan	VB
untuk	SC
memanipulasi	VB
proses	NN
dan	CC
aksi	NN
kekerasan	NN
,	Z
intimidasi	NN
serta	CC
ancaman	NN
yang	SC
terjadi	VB
.	Z

Seorang	NND
juru bicara	NN
pada	IN
kantor	NN
Blair	NNP
di	IN
Downing	NNP
Street	NNP
menegaskan	VB
bahwa	SC
strategi	NN
AS	NNP
dan	CC
inggris	NNP
masih	MD
dikoordinasikan	VB
.	Z

Pilihan	NN
Uribe	NNP
untuk	SC
memimpin	VB
polisi rahasia	NN
di	IN
Kolombia	NNP
juga	RB
menghadapi	VB
masalah	NN
rumit	JJ
.	Z

Pemilihan	NN
presiden	NN
Senin	NNP
,	Z
akan	MD
menjadi	VB
pemilihan	NN
pertama	OD
di	IN
Timor	NNP
Timur	NNP
sejak	IN
kemerdekaan	NN
-nya	PRP
pada	IN
2002	CD
,	Z
setelah	SC
lepas	VB
dari	IN
Indonesia	NNP
.	Z

Rencana	NN
kami	PRP
akan	MD
meninggalkan	VB
Irak	NNP
selatan	NN
masih	MD
akan	MD
dinegosiasikan	VB
dengan	IN
mitra-mitra	NN
koalisi	NN
dan	CC
pemerintah	NN
Irak	NNP
,	Z
pada	IN
saat	NN
kita	PRP
bertiga	CD
memutuskan	VB
kapan	SC
waktu	NN
yang	SC
baik	JJ
dan	CC
kondisi	NN
yang	SC
baik	JJ
pula	RB
,	Z
ujar	VB
-nya	PRP
.	Z

Pemerintah	NNP
Kolombia	NNP
meminta	VB
lembaga	NN
intelijen	NN
asing	JJ
untuk	SC
mengajukan	VB
bukti	NN
mengenai	IN
tuduhan	NN
terhadap	IN
anggota	NN
lembaga	NN
di	IN
Kolombia	NNP
kepada	IN
pihak	NN
kehakiman	NN
,	Z
kata	VB
-nya	PRP
.	Z

Mereka	PRP
kini	NN
dirawat	VB
,	Z
kata	VB
Letkol	NNP
Christopher	NNP
Garver	NNP
kepada	IN
AFP	NNP
.	Z

Dewan	NNP
Keamanan	NNP
PBB	NNP
setuju	VB
dengan	IN
suara bulat	NN
pada	IN
23	CD
Desember	NNP
untuk	SC
memberlakukan	VB
sanksi-sanksi	NN
terhadap	IN
perdagangan	NN
Iran	NNP
dalam	IN
barang-barang	NN
dan	CC
teknologi	NN
nuklir	NN
dalam	IN
upaya	NN
menghentikan	VB
program	NN
pengayaan	NN
uranium	NN
yang	SC
bisa	MD
menghasilkan	VB
bahan-bahan	NN
yang	SC
dapat	MD
digunakan	VB
untuk	SC
membuat	VB
bom	NN
.	Z

Bagian	NN
dari	IN
video	NN
ditempatkan	VB
di	IN
suatu	CD
situs	NN
